Chemical name	Distance (lower = more similar)
Malononitrile, (6-(2-hydroxy-3,3,3-trifluoro-2-trifluoromethylpropyl)-2-pyridylmethylene)-	43
Butyrophenone, 4'-chloro-3-hydroxy-3'-nitro-4,4,4-trifluoro-3-trifluoromethyl-	43
1-[4-(Tridecafluorohexyl)phenyl]pyridin-4(1H)-one	44
2,2,3,3,4,4,4-Heptafluoro-1-(1H-tetrazol-1-yl)butan-1-one	44
1,1,1-Trifluoro-4-[(propan-2-yl)amino]-2-(trifluoromethyl)butan-2-ol	44
13-[4-(Tridecafluorohexyl)phenyl]-3,6,9,12-tetraoxaoctadecan-1-ol	44
Trifluoroacetic acid--4-(4-fluorophenyl)bicyclo[2.2.2]octan-1-amine (1/1)	44
[3,3-Bis(trifluoromethyl)-4,5-dihydro-3H-pyrazol-4-yl](phenyl)methanone	44
4,4-Bis(trifluoromethyl)-4,5-dihydro-1H-pyrazole-3-carbonitrile	44
Phenyl[1-phenyl-3,3-bis(trifluoromethyl)aziridin-2-yl]methanone	44
3-Ethoxy-3-pentyl-5,5-bis(trifluoromethyl)-1,2-dithiolane	44
2-[(1,1,1,2,3,3,3-Heptafluoropropan-2-yl)oxy]-N-phenylacetamide	44
6,6-Bis(hydroxymethyl)-4,8-bis{2,2,3,3-tetrafluoro-3-[(1,1,1,2,3,3,3-heptafluoropropan-2-yl)oxy]propyl}-3,9-dioxabicyclo[9.2.2]pentadeca-1(13),11,14-triene-2,10-dione	44
3,3,4,4,5,5-Hexafluoro-6-imino-3,4,5,6-tetrahydropyridin-2-amine	44
6-(1,2,2,2-Tetrafluoroethyl)-1,3,5-triazine-2,4-diamine	44
1,3-Dinitro-5-{[(3,3,4,4,5,5,6,6,6-nonafluorohexyl)oxy]methyl}benzene	44
(2,6-Dinitrophenyl)methyl tridecafluoroheptanoate	44
2,2,3,3,4,4,5,5,5-Nonafluoro-N,N-bis(2-hydroxyethyl)pentanamide	44
Pyrimidin-2-yl heptafluorobutanoate	44
4-[(Heptadecafluorooctyl)oxy]benzene-1,3-diamine	44
2-[(Heptadecafluorooctyl)(methyl)amino]ethyl prop-2-enoate	44
1-[1,3,3,4,4,5,5,5-Octafluoro-2-(trifluoromethyl)pent-1-en-1-yl]pyrrolidine	44
Trifluoroacetic acid--4-(4-fluorobicyclo[2.2.1]heptan-1-yl)aniline (1/1)	44
Trifluoroacetic acid--4-fluorobicyclo[2.2.1]heptan-1-amine (1/1)	44
6,6-Bis(trifluoromethyl)-1,3,5-triazinane-2,4-dione	44
4,4'-(3,3,4,4-Tetrafluorocyclobut-1-ene-1,2-diyl)dianiline	44
4-Ethyl-2-(heptafluoropropyl)pyrimidine-5-carboxylic acid	44
5,7-Bis(pentafluoroethyl)-1,8-naphthyridin-2-amine	44
3,5-Difluoro-2,6-dimethoxy-4-[(pentafluoroethyl)sulfanyl]pyridine	44
2,2,4,4,6,6,8-Heptamethyl-8-[3-(2,2,3,3-tetrafluoropropoxy)propyl]-1,3,5,7,2,4,6,8-tetroxatetrasilocane	44
6,6,7,7-Tetrafluoro-2,3-diazabicyclo[3.2.0]hept-2-ene	44
6-Fluoro-5,7,7-tris(trifluoromethyl)-2,3,7,7a-tetrahydro-1H-pyrrolizine	44
1-(4,4,5,5,6,6,7,7,8,8,9,9,9-Tridecafluorononyl)-1H-pyrrole-2,5-dione	44
F17 Maleinimide	44
1-Cyclohexene-1-carbonitrile, 2-amino-3,3,4,4,5,5-hexafluoro-6-imino-	44
4-fluoro-6-(1,1,2,2,2-pentafluoroethyl)-5-(trifluoromethyl)pyrimidin-2-amine	44
2,2,3,3-tetrafluoro-1-piperidin-1-ylpropan-1-one	44
ST50996634	44
2,2,3,3-Tetrafluoro-2,3-dihydro-1,4-benzodioxin-6-amine	44
1-Acetyl-3,5-bis(perfluorohexyl)pyrazole	44
1-Benzoyl-3,5-bis(nonafluorobutyl)pyrazole	44
1-Benzoyl-3,5-bis(perfluorohexyl)pyrazole	44
1-[3,5-Bis(nonafluorobutyl)-1H-pyrazol-1-yl]ethan-1-one	44
N~1~,N~1~,N'~1~,N'~1~-Tetraethyl-2,3,3,3-tetrafluoroprop-1-ene-1,1-diamine	44
1-Benzoyl-3,5-bis(heptafluoropropyl)pyrazole	44
1-[3,5-Bis(heptafluoropropyl)-1H-pyrazol-1-yl]ethan-1-one	44
2-methyl-1-(1,1,2,2-tetrafluoroethyl)benzimidazole	44
N-(1,3-Benzothiazol-2-yl)-3,3,3-trifluoro-2-(trifluoromethyl)propanamide	44
1,1,1,3,3,3-Hexafluoro-2-phenylpropan-2-yl (1E)-2,2-dimethyl-N-phenylpropanimidate	44
2,6,8-Tris(1,1,1,3,3,3-hexafluoropropan-2-ylidene)-9-methyl-1,3,5,7-tetrathia-9-azaspiro[3.5]nonane	44
5-(Benzyloxy)-N,N-diethyl-2,3,3,4,4-pentafluoropentanamide	44
1,1,1,3,3,3-hexafluoro-2-(pyridin-2-ylamino)propan-2-ol	44
N-(3-Aminopropyl)-2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-pentadecafluorooctanamide	44
(7-(2,2,3,3,4,4,4-heptafluorobutanoylamino)-9H-fluoren-4-yl) 2,2,3,3,4,4,4-heptafluorobutanoate	44
1,2,4-Triazolo(4,3-b)pyridazine, 8-(p-fluorophenyl)-6-(pentafluoroethyl)-	44
Benzeneethanamine, 3,5-bis(1,1,2,2-tetrafluoroethoxy)-, hydrochloride	44
Benzeneethanamine, 3-(1,1,2,2-tetrafluoroethoxy)-, hydrochloride	44
2,2,4,4,6-Pentachloro-6-(2,2,3,3-tetrafluoropropoxy)-,3,5,2lambda5,4lambda5,6lambda5-triazatriphosphinine	44
1,3-Benzenediamine, 4-(1,1,2,2-tetrafluoroethoxy)-	44
Perfluorooctanoic acid diethanolamide	44
Midaflur	44
1-Octanaminium, N-(carboxymethyl)-N,N-dimethyl-3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluoro-, hydroxide, inner salt	44
1-Hexanaminium, N-(carboxymethyl)-N,N-dimethyl-3,3,4,4,5,5,6,6,6-nonafluoro-, hydroxide, inner salt	44
Propanamide, 2,2,3,3,3-pentafluoro-N-(2-((propylsulfonyl)amino)-5-(trifluoromethyl)-3-pyridinyl)-	44
EINECS 309-980-7	44
4-Heptanone, 2,6-bis(trifluoromethyl)-2,6-dihydroxy-1,1,1,7,7,7-hexafluoro-, bis(triethylamine)salt	44
Benzamide, 2,6-difluoro-N-(((2-fluoro-4-((1,1,2,2-tetrafluoroethyl)thio)phenyl)amino)carbonyl)-	44
Benzamide, 2,6-difluoro-N-(((4-((1,1,2,2- tetrafluoroethyl)thio)phenyl)amino)carbonyl)-	44
Cyclohexanecarboxamide, N-(2-bromo-4-nitrophenyl)-1,2,2,3,3,4,4,5,5,6,6-undecafluoro-	44
Undecafluorohexanoic acid--hexan-1-amine (1/1)	45
2-{[(1-Cyclohexyl-4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecyl)oxy]carbonyl}hydrazine-1-carboxylate	45
2-{[(6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,13-Heptadecafluorotridecan-3-yl)oxy]carbonyl}hydrazine-1-carboxylate	45
3,3,4,4,5,5,6,6,6-Nonafluoro-N,N,N-tripropylhexan-1-aminium iodide	45
3-(4-Chlorophenyl)-6-(heptafluoropropyl)-1,4-dihydro-1,2,4,5-tetrazine	45
3-(4-Chlorophenyl)-6-(pentafluoroethyl)-1,4-dihydro-1,2,4,5-tetrazine	45
N-{2-[(4,4,5,5,6,6,6-Heptafluoro-3-oxohexyl)sulfanyl]ethyl}-L-valine	45
4-[(1,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,9-Heptadecafluoronon-1-en-1-yl)oxy]-N-(prop-2-en-1-yl)benzamide	45
5,5,6,6,7,7,8,8-Octafluoro-5,6,7,8-tetrahydrotetrazolo[1,5-a]pyridine	45
3-Methylbutyl N-(2,2,3,3,4,4,4-heptafluorobutanoyl)-L-leucinate	45
(1Z)-N-[2-(Bromomethyl)-4-methoxyphenyl]-2,2,3,3,4,4,4-heptafluorobutanimidoyl chloride	45
Acetamido(6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,13-heptadecafluorotridecyl)propanedioic acid	45
2-(Pentafluoroethyl)-4,5-dihydro-1,3-oxazole	45
3,5-Dichloro-4-[(2,2,3,3,4,4,5,5-octafluoropentyl)oxy]aniline	45
4-Methyl-5-(1,1,2,2-tetrafluoroethoxy)benzene-1,2-diamine	45
5-Isoxazolol, 4,5-dihydro-3-phenyl-5-(1,1,2,2-tetrafluoroethyl)-	45
2,2-bis(3-nitro-4-hydroxyphenyl)hexafluoropropane	45
Benzenamine, 2-(1,1-diethoxy-2,2,3,3,4,4,4-heptafluorobutyl)-	45
MLS003106628	45
MLS003106588	45
2,2,3,3,4,4,5,5-octafluoro-N-(5-methyl-1,3-benzothiazol-2-yl)pentanamide	45
2-Methyl-4,4-bis(trifluoromethyl)-1,4-dihydro-2H-3,1-benzoxazine	45
2,2,3,3-Tetrafluoro-2,3-dihydro-1,4-benzodioxin-5-amine	45
Ethyl 3-(2-ethoxy-2-oxoethyl)-5-(2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,9-heptadecafluorononyl)-2-oxooxolane-3-carboxylate	45
2,6-difluoro-N-[[4-(1,1,1,3,3,3-hexafluoro-2-hydroxypropan-2-yl)phenyl]carbamoyl]benzamide	45
2-(1,1,1,3,3,3-hexafluoro-2-hydroxypropan-2-yl)-7-nitro-3,4-dihydronaphthalen-1(2h)-one	45
4,4'-(1,1,2,2,3,3-Hexafluoropropane-1,3-diyl)bis(2-nitrophenol)	45
MLS002694827	45
2-(heptafluoropropyl)-4,5-dihydro-1,3-oxazole	45
N-(3-Triethoxysilylpropyl)perfluorooctanoamide	45
1-Aziridinepropionic acid, 2,2,3,3,3-pentafluoropropyl ester	45
1-Aziridinepropionic acid, 2,2,3,3,4,4,4-heptafluorobutyl ester	45
2,6-Difluoro-N-((2-methyl-4-(1,1,2,2-tetrafluoroethylsulfanyl)phenyl)carbamoyl)benzamide	45
N-((2,5-Dichloro-4-(1,1,2,2-tetrafluoroethylsulfanyl)phenyl)carbamoyl)-2,6-difluorobenzamide	45
Benzamide, N-(((2-chloro-4-((1,1,2,2-     tetrafluoroethyl)thio)phenyl)amino)carbonyl)-2,6-difluoro-	45
N-((2-Bromo-4-(1,1,2,2-tetrafluoroethylsulfanyl)phenyl]carbamoyl]-2,6-difluorobenzamide	45
Cyclohexanecarboxamide, N-(2-cyano-4-nitrophenyl)-1,2,2,3,3,4,4,5,5,6,6-undecafluoro-	45
Benzamide, 2,6-difluoro-N-(((3-methyl-4-((1,1,2,2-tetrafluoroethyl)thio)phenyl)amino)carbonyl)-	45
N-((2,3-Dichloro-4-(1,1,2,2-tetrafluoroethylsulfanyl)phenyl)carbamoyl)-2,6-difluorobenzamide	45
N-((3-Chloro-4-(1,1,2,2-tetrafluoroethylsulfanyl)phenyl)carbamoyl)-2,6-difluorobenzamide	45
Benzenesulfonamide, N-methyl-4-[[4,4,5,5,5-pentafluoro-3-(pentafluoroethyl)-1,2,3-tris(trifluoromethyl)-1-pentenyl]oxy]-N-[2-(phosphonooxy)ethyl]-	45
1-Propanaminium, N-(2-carboxyethyl)-N,N-dimethyl-3-[[(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)sulfonyl]amino]-, inner salt	45
1-Propanaminium, N-(carboxymethyl)-N,N-dimethyl-3-[[(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)sulfonyl]amino]-, inner salt	45
Nifluridide	45
6-Bromo-8-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)quinolin-5-amine	46
2-{[(1,1-Dicyclohexyl-5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,12-heptadecafluorododecan-2-yl)oxy]carbonyl}hydrazine-1-carboxylate	46
6-(Heptafluoropropyl)-2-sulfanylidene-2,3-dihydropyrimidin-4(1H)-one	46
2,2,3,3-Tetrafluoropropyl 4-(2H-tetrazol-5-yl)benzoate	46
1,1'-(1,1,2,2-Tetrafluoroethane-1,2-diyl)di(pyrrolidin-2-one)	46
2,2,3,3-Tetrafluoro-1,4-diazabicyclo[2.2.2]octane	46
2,2,3,3-Tetrafluoropropyl (3-nitrophenyl)carbamate	46
N-Decyl-2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-pentadecafluorooctanamide	46
PUBCHEM_71314116	46
2,2,4,4,6-Pentakis[(2,2,3,3,4,4,5,5,6,6,7,7-dodecafluoroheptyl)oxy]-6-[(2,2,7,7-tetrafluoroheptyl)oxy]-1,3,5,2lambda~5~,4lambda~5~,6lambda~5~-triazatriphosphinine	46
4-(Azidomethyl)-2,2-bis(trifluoromethyl)-1,3-dioxolane	46
5,5-Dimethoxy-2-phenyl-4,4-bis(trifluoromethyl)-4,5-dihydro-1,3-thiazole	46
N-[4-(Pentafluoroethoxy)phenyl]pyridine-4-carboxamide	46
1,3,5-Triazine, 2,4,6-tris[(2,2,3,3,4,4,5,5,5-nonafluoropentyl)oxy]-	46
2-Propanol, 1,1,1,3,3,3-hexafluoro-2-[[(2-methoxyethyl)amino]methyl]-	46
5-(1,1,2,2,2-pentafluoroethyl)-1H-1,2,4-triazol-3-amine	46
4-Pyridinecarboxamide, N-[4-(nonafluorobutoxy)phenyl]-	46
3-(Heptafluoropropyl)-5-methyl-4-nitro-1H-pyrazole	46
2-Amino-5-fluoro-5-(trifluoromethyl)-1,3-thiazol-4(5H)-one	46
2,4,6-tris(2,2,3,3,4,4,5,5,6,6,7,7-dodecafluoroheptoxy)-1,3,5-triazine	46
2-Chloro-N-{[4-(1,1,1,3,3,3-hexafluoro-2-hydroxypropan-2-yl)phenyl]carbamoyl}benzamide	46
N-(1,1,1,3,3,3-hexafluoro-2-hydroxypropan-2-yl)-2-prop-2-enoxybenzamide	46
5-(heptafluoropropyl)-1-phenyl-1h-tetrazole	46
2-(heptafluoropropyl)-4,5-dihydro-1h-imidazole	46
2,6-Difluoro-N-(((2-methyl-4-(2,2,2-trifluoro-1-hydroxy-1-(trifluoromethyl)ethyl)phenyl)amino)carbonyl)benzamide	46
Benzeneethanamine, 3,4,5-tris(1,1,2,2-tetrafluoroethoxy)-, hydrochloride	46
Imidazolidine, 2,2-bis(trifluoromethyl)-, hydrate	46
1-Piperidinemethanol, alpha,alpha-bis(trifluoromethyl)-, hydrate	46
1-Aziridinepropionic acid, 2,2,3,3-tetrafluoropropyl ester	46
Carbamic acid, (1-(diphenylphosphinyl)-2,2,2-trifluoro-1-(trifluoromethyl)ethyl)-, 3-methylbutyl ester	46
1-Undecanaminium, N-(3-carboxypropyl)-N,N-dimethyl-4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoro-, hydroxide, inner salt	46
Carbamic acid, (1-(diphenylphosphinyl)-2,2,2-trifluoro-1-(trifluoromethyl)ethyl)-, butyl ester	46
N,N-Dimethyl-N-(3-F-octylpropyl)-5-ammoniopentanoate	46
1-Undecanaminium, N-(5-carboxypentyl)-N,N-dimethyl-4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoro-, hydroxide, inner salt	46
2,5-Pyrrolediethanol, 1-methyl-alpha,alpha,alpha',alpha'-tetrakis(trifluoromethyl)-	46
N-((2,5-Dimethyl-4-(1,1,2,2-tetrafluoroethylsulfanyl)phenyl]carbamoyl]-2,6-difluorobenzamide	46
Tecarfarin sodium	46
Benzamide, N-(((2,3-dimethyl-4-((1,1,2,2-     tetrafluoroethyl)thio)phenyl)amino)carbonyl)-2,6-difluoro-	46
Butanamide, N-(4-amino-2-hydroxyphenyl)-2,2,3,3,4,4,4-heptafluoro-	46
2-{[(6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,13-Heptadecafluoro-2,2-dimethyltridecan-3-yl)oxy]carbonyl}hydrazine-1-carboxylate	47
(4R)-1-(Trifluoroacetyl)-4-[(trifluoroacetyl)oxy]-L-proline	47
[4,4-Bis(trifluoromethyl)-4,5-dihydro-1H-pyrazol-3-yl](phenyl)methanone	47
4-(Propan-2-yl)-2-(1,1,2,2-tetrafluoroethyl)-1,3-oxazol-5(2H)-one	47
4-[(1,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,9-Heptadecafluoronon-1-en-1-yl)oxy]-N-(hydroxymethyl)benzamide	47
1-(Methanesulfonyl)-4-[4-(1,1,2,2-tetrafluoroethoxy)phenyl]piperazine	47
Phenyl[({[(5,5,6,6,7,7,8,8,9,9,10,10,10-tridecafluoro-2-methyldecan-2-yl)oxy]carbonyl}oxy)imino]acetonitrile	47
[({[(5,5,6,6,7,7,8,8,8-Nonafluoro-2-methyloctan-2-yl)oxy]carbonyl}oxy)imino](phenyl)acetonitrile	47
Pentafluoropropanoic acid--piperazine (1/1)	47
Undecafluorohexanoic acid--piperazine (1/1)	47
Pentadecafluorooctanoic acid--piperazine (1/1)	47
Heptafluorobutanoic acid--piperazine (1/1)	47
[({[(5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,12-Heptadecafluoro-2-methyldodecan-2-yl)oxy]carbonyl}oxy)imino](phenyl)acetonitrile	47
3-Methyl-1-(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)-1H-imidazol-3-ium hexafluorophosphate	47
4-Methyl-3-(pentafluoroethyl)-1,2-oxazol-5-amine	47
5-(1,1,2,2-Tetrafluoroethoxy)-1,3-dihydro-2H-benzimidazole-2-thione	47
2-(1,2,2,2-Tetrafluoroethyl)quinazolin-4(1H)-one	47
1,1,1,3,3,3-Hexafluoro-2-(1,2,3,4-tetrahydroquinolin-6-yl)propan-2-ol	47
3-(Nonafluorobutyl)quinoxalin-2(1H)-one	47
4-(Dimethylamino)-1-(trifluoroacetyl)pyridin-1-ium trifluoroacetate	47
Ethyl 4-cyano-3-methyl-5-[(2,2,3,3,4,4,5,5,6,6,7,7,7-tridecafluoroheptanoyl)amino]thiophene-2-carboxylate	47
2(1H)-Quinoxalinone, 3-(pentafluoroethyl)-	47
3-(Heptafluoropropyl)-4-nitro-5-phenylpyrazole	47
1-acetyl-4-bromo-3(5)-(heptafluoropropyl)-5(3)-methylpyrazole	47
2,2,3,3,4,4,4-Heptafluoro-N-(2,2,3,3,4,4,4-heptafluorobutanoyl)-N-[2-(3-hydroxy-4-methoxyphenyl)ethyl]butanamide	47
2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11-icosafluoroundecyl N-[3-(2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11-icosafluoroundecoxycarbonylamino)-4-methylphenyl]carbamate	47
2,2-bis(trifluoromethyl)-3a,4-dihydro-3H-chromeno[4,3-b]pyrrole	47
hexafluoropentanedioic acid- piperazine(1:1)	47
Acetamide, N,N'-(dithiodiethylene)bis(2-amino-, bis(trifluoroacetate)	47
EINECS 303-060-9	47
EL 919	47
Imidazolidine, 2-heptafluoropropyl-	47
Imidazolidine, 2-pentafluoroethyl-	47
2-Pyrroleethanol, alpha,alpha-bis(trifluoromethyl)-1,5-dimethyl-	47
Cyclohexanecarboxamide, N-(2,4-dinitrophenyl)-1,2,2,3,3,4,4,5,5,6,6-undecafluoro-	47
Benzenamine, 2,4-dinitro-N-[4-(1,1,2,2-tetrafluoroethoxy)phenyl]-6-(trifluoromethyl)-	47
2-[(1,1,1,3,3,3-Hexafluoropropan-2-yl)oxy]-5-nitropyridine	48
1-Butyl-3-methyl-2,3-dihydro-1H-imidazol-1-ium 2,2,3,3,4,4,5,5-octafluoropentyl sulfate	48
4-Bromo-3-methyl-2,2-bis(trifluoromethyl)-1,3-oxazolidin-5-one	48
PUBCHEM_71310606	48
1-[(4,4,5,5,6,6,7,7,8,8,9,9,9-Tridecafluorononanoyl)oxy]pyrrolidine-2,5-dione	48
3,5,7,8-Tetrachloro-2,2,3,4,4,5,6,6,7,8,8-undecafluorooctanoic acid--piperazine (1/1)	48
Difluoro(trifluoromethoxy)acetic acid--piperazine (1/1)	48
2-{[(2,2,3,3,3-Pentafluoro-1-phenylpropylidene)amino]oxy}acetamide	48
N~1~,N~1~-Bis(1,3-dihydroxy-2-methylpropan-2-yl)-2,2,3,3-tetrafluorobutanediamide	48
1-Methyl-3-(tridecafluorohexyl)piperidin-4-one	48
PUBCHEM_16685039	48
PUBCHEM_15513446	48
N-Benzyl-2-(2,2,3,3-tetrafluoropropoxy)acetamide	48
2,2,3,3-Tetrafluoro-2,3-dihydro-1,4-benzodioxine-6,7-diamine	48
(E)-1-(Pyridin-3-yl)-N-[2-(1,1,2,2-tetrafluoroethoxy)phenyl]methanimine	48
N-[4-(Pentafluoroethoxy)phenyl]pyridine-3-carboxamide	48
1-[(4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-Heptadecafluoroundecanoyl)oxy]pyrrolidine-2,5-dione	48
SCHEMBL1270621	48
STK252124	48
ST50908308	48
3-Pyridinecarboxamide, N-[4-(nonafluorobutoxy)phenyl]-	48
AC1MJ33P	48
2(1H)-Quinoxalinone, 3-(1,1,2,2-tetrafluoroethyl)-	48
2(1H)-Quinoxalinone, 3-(1,1,2,2,3,3,4,4-octafluorobutyl)-	48
AC1LC6EI	48
1,1,1,3,3,3-hexafluoro-2-[2,2,6-trimethyl-4,4-bis(trifluoromethyl)-1H-3,1-benzoxazin-8-yl]propan-2-ol	48
5-fluoro-2-methyl-6-(pentafluoroethyl)pyrimidin-4(1h)-one	48
Propionamide, N,N'-(dithiodiethylene)bis(2-amino-, L-, bis(trifluoroacetate)	48
(Dodecyl)trimethylammonium 2,2,3,3-tetrafluoropropionate	48
N-(3-(Bis(2-hydroxyethyl)amino)propyl)-2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-pentadecafluorooctanamide	48
Aziridine, 1,1'-(3,3,4,4-tetrafluoro-1-cyclobutene-1,2-diyl)bis-	48
Butanamide, 2,2,3,3,4,4,4-heptafluoro-N-(2-hydroxy-4-nitrophenyl)-	48
Tetrafluron	48
PUBCHEM_71463851	49
4-Methyl-5,7-dinitro-2-(pentafluoroethyl)-1H-benzimidazole	49
2-(Heptafluoropropyl)-4-methyl-5,7-dinitro-1H-benzimidazole	49
4-{4-[(2,2,3,3,3-Pentafluoropropyl)amino]butyl}benzene-1,2-diol	49
4-{3-[(2,2,3,3,3-Pentafluoropropyl)amino]propyl}benzene-1,2-diol	49
4-(Butan-2-yl)-2-(1,1,2,2-tetrafluoroethyl)-1,3-oxazol-5(2H)-one	49
Carbamic acid--[2,2-bis(trifluoromethyl)-1,3-dioxolan-4-yl]methanol (1/1)	49
7-(2-Cyclohexyl-4,6-dinitrophenyl)-2,2,3,3,4,4,5,5,6,6,7,7-dodecafluoroheptyl carbonate	49
4-(2,2,3,3,4,4,4-Heptafluorobutoxy)-1,2-dimethylpyridin-1-ium	49
PUBCHEM_71315421	49
2-Phenyl-4,4-bis(trifluoromethyl)quinazolin-1(4H)-ol	49
N-(5-Chloro-3-nitropyridin-2-yl)-2,2,3,3,3-pentafluoropropanamide	49
N-Methyl-N'-[5-(pentafluoroethyl)-1,3,4-thiadiazol-2-yl]urea	49
5-(Heptafluoropropyl)dihydropyrimidine-2,4(1H,3H)-dione	49
(7R,8R,9S,13S,14S,17S)-13-Methyl-7-(9-((4,4,5,5,5-pentafluoropentyl)thio)nonyl)-7,8,9,11,12,13,14,15,16,17-decahydro-6H-cyclopenta[a]phenanthrene-3,17-diol	49
N-[(5-bromo-2-propan-2-yloxyphenyl)methylideneamino]-2,2,3,3,4,4,4-heptafluorobutanamide	49
1-[3-Methylidene-4-(2,2,3,3,4,4,5,5,5-nonafluoropentyl)pyrrolidin-1-yl]ethan-1-one	49
ST004068	49
Ethyl [1,1,1,3,3,3-hexafluoro-2-(4-fluoroanilino)propan-2-yl]carbamate	49
N-[2-(3,4-Dimethoxyphenyl)ethyl]-2,2,3,3,4,4,4-heptafluorobutanamide	49
1-(ethoxymethyl)-3-(2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-pentadecafluorooctyl)urea	49
5-Fluoro-6-(pentafluoroethyl)pyrimidine-2,4(1H,3H)-dione	49
1-Propanone, 1-(4-(4-fluorophenyl)-8-phenylpyrazolo(5,1-c)(1,2,4)triazin-3-yl)-2,2,3,3,3-pentafluoro-	49
(11-(F-Hexyl)undecyl) dimorpholinophosphoramidate	49
(11-(F-Octyl)undecyl) dimorpholinophosphoramidate	49
(2-(F-Hexyl)ethyl) dimorpholinophosphoramidate	49
(2-(F-Octyl)ethyl) dimorpholinophosphoramidate	49
L-Alaninamide, glycyl-N-(2-mercaptoethyl)-, 2,2'-disulfide bis(trifluoroacetate)	49
Glycinamide, L-alanyl-N-(2-mercaptoethyl)-, (2-2')-disulfide, bis(trifluoroacetate)	49
Benzenesulfonamide, N-[[(4,6-dimethoxy-1,3,5-triazin-2-yl)amino]carbonyl]-2-(pentafluoroethoxy)-	49
2-Bromo-6-[(1,1,1,3,3,3-hexafluoropropan-2-yl)oxy]pyridin-3-amine	50
2-{[(8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,15-Heptadecafluoro-2,2-dimethylpentadecan-5-yl)oxy]carbonyl}hydrazine-1-carboxylate	50
3,5-Diphenyl-2,2-bis(trifluoromethyl)-2,3-dihydro-1,3-oxazole	50
4-(Hydroxymethyl)-2,2-bis(trifluoromethyl)-1,3-oxazolidin-5-one	50
2,2,3,3,3-Pentafluoro-1-(piperazin-1-yl)propan-1-one	50
2,2,3,3,4,4,4-Heptafluoro-1-(piperazin-1-yl)butan-1-one	50
1-Cyclohexyl-5-[(1,1,1,3,3,3-hexafluoropropan-2-yl)oxy]pyrrolidin-2-one	50
SCHEMBL9618709	50
Fulvestrant 3-|A-D-Glucuronide	50
Ethyl [2-(2-ethoxyethoxy)-1,1,1,3,3,3-hexafluoropropan-2-yl]carbamate	50
ST004060	50
1,3,5-Triazin-2(1H)-one, 3,4-dihydro-6-phenyl-4,4-bis(trifluoromethyl)-	50
Diisopentyl 2-[(2,2,3,3,4,4,4-heptafluorobutanoyl)amino]succinate	50
[6-chloro-2-methyl-4-[(2,2,2-trifluoroacetyl)amino]oxan-3-yl] 2,2,2-trifluoroacetate	50
8-bromo-2,2,6-trimethyl-4,4-bis(trifluoromethyl)-1H-3,1-benzoxazine	50
NSC213301	50
Trifluoroacetic acid--2,2,2-trifluoro-N-[2-(1H-imidazol-5-yl)ethyl]acetamide (1/1)	50
NSC213296	50
Alethine bis(trifluoroacetate)	50
Urea, N-(2-chloroethyl)-N'-(2,2,3,3,4,4,5,5,6,6-decafluorocyclohexyl)-N-nitroso-	50
Propanamide, N,N'-(dithiodi-2,1-ethanediyl)bis(2-amino-3-hydroxy-, (S-(R*,R*))-, bis(trifluoroacetate)	50
2-Quinolineethanol, alpha,alpha-bis(trifluoromethyl)-6-(dimethylamino)-	50
3,5-Pyrazolediethanol, 1-phenyl-alpha,alpha,alpha',alpha'-tetrakis(trifluoromethyl)-	50
Noviflumuron	50
Lufenuron	50
Hexaflumuron	50
3-Methyl-2,2-bis(trifluoromethyl)-1,3-oxazolidin-5-one	51
N-(2-Hydroxyethyl)-4-[(1,2,3,3,4,4,5,5,6,6,6-undecafluorohex-1-en-1-yl)oxy]benzamide	51
3-Oxo-2-[2-(2,2,3,3-tetrafluoro-2,3-dihydro-1,4-benzodioxin-6-yl)hydrazinylidene]butanenitrile	51
3-Butyl-1-(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)-1H-imidazol-3-ium hexafluorophosphate	51
1-Ethyl-2,4,4-tris(trifluoromethyl)-1,4-dihydroquinazoline	51
